Kymograph

frame	0.000000	0.550000	1.100000	1.650000	2.200000	2.750000	3.300000	3.850000	4.400000	4.950000	5.500000	6.050000	6.600000	7.150000	7.700000	8.250000	8.800000	9.350000	9.900000	10.450000	11.000000	11.550000	12.100000	12.650000	13.200000	13.750000	14.300000	14.850000	15.400000	15.950000	16.500000	17.050000	17.600000	18.150000	18.700000	19.250000	19.800000	20.350000	20.900000	21.450000	22.000000	22.550000	23.100000	23.650000	24.200000	24.750000	25.300000	25.850000	26.400000	26.950000	27.500000	28.050000	28.600000	29.150000	29.700000	30.250000	30.800000	31.350000	31.900000	32.450000	33.000000	33.550000	34.100000	34.650000	35.200000	35.750000	36.300000	36.850000	37.400000	37.950000	38.500000	39.050000	39.600000	40.150000	40.700000	41.250000	41.800000	42.350000	42.900000	43.450000	44.000000	44.550000	45.100000	45.650000	46.200000	46.750000	47.300000	47.850000	48.400000	48.950000	49.500000	50.050000	50.600000	51.150000	51.700000	52.250000	52.800000	53.350000	53.900000	54.450000	55.000000	55.550000	56.100000	56.650000	57.200000	57.750000	58.300000	58.850000	59.400000	59.950000	60.500000	61.050000	61.600000	62.150000	62.700000	63.250000	63.800000	64.350000	64.900000	65.450000	66.000000	66.550000	67.100000	67.650000	68.200000	68.750000	69.300000	69.850000	70.400000	70.950000	71.500000	72.050000	72.600000	73.150000	73.700000	74.250000	74.800000	75.350000	75.900000	76.450000	77.000000	77.550000	78.100000	78.650000	79.200000	79.750000	80.300000	80.850000	81.400000	81.950000	82.500000	83.050000	83.600000	84.150000	84.700000	85.250000	85.800000	86.350000	86.900000	87.450000	88.000000	88.550000	89.100000	89.650000	90.200000	90.750000	91.300000	91.850000	92.400000	92.950000	93.500000	94.050000	94.600000	95.150000	95.700000	96.250000	96.800000	97.350000	97.900000	98.450000	99.000000	99.550000	100.100000	100.650000	101.200000	101.750000	102.300000	102.850000	103.400000	103.950000	104.500000	105.050000	105.600000	106.150000	106.700000	107.250000	107.800000	108.350000	108.900000	109.450000	110.000000	110.550000	111.100000	111.650000	112.200000	112.750000	113.300000	113.850000	114.400000	114.950000	115.500000	116.050000	116.600000	117.150000	117.700000	118.250000	118.800000	119.350000	119.900000	120.450000	121.000000	121.550000	122.100000	122.650000	123.200000	123.750000	124.300000	124.850000	125.400000	125.950000	126.500000	127.050000	127.600000	128.150000	128.700000	129.250000	129.800000	130.350000	130.900000	131.450000	132.000000	132.550000	133.100000	133.650000	134.200000	134.750000	135.300000	135.850000	136.400000	136.950000	137.500000	138.050000	138.600000	139.150000	139.700000	140.250000	140.800000	141.350000	141.900000	142.450000	143.000000	143.550000	144.100000	144.650000	145.200000	145.750000	146.300000	146.850000	147.400000	147.950000	148.500000	149.050000	149.600000	150.150000	150.700000	151.250000	151.800000	152.350000	152.900000	153.450000	154.000000	154.550000	155.100000	155.650000	156.200000	156.750000	157.300000	157.850000	158.400000	158.950000	159.500000	160.050000	160.600000	161.150000	161.700000	162.250000	162.800000	163.350000	163.900000	164.450000	165.000000	165.550000	166.100000	166.650000	167.200000	167.750000	168.300000	168.850000	169.400000	169.950000	170.500000	171.050000	171.600000	172.150000	172.700000	173.250000	173.800000	174.350000	174.900000	175.450000	176.000000	176.550000	177.100000	177.650000	178.200000	178.750000	179.300000	179.850000	180.400000	180.950000	181.500000	182.050000	182.600000	183.150000	183.700000	184.250000	184.800000	185.350000	185.900000	186.450000	187.000000	187.550000	188.100000	188.650000	189.200000	189.750000	190.300000	190.850000	191.400000	191.950000	192.500000	193.050000	193.600000	194.150000	194.700000	195.250000	195.800000	196.350000	196.900000	197.450000	198.000000	198.550000	199.100000	199.650000	200.200000	200.750000	201.300000	201.850000	202.400000	202.950000	203.500000	204.050000	204.600000	205.150000	205.700000	206.250000	206.800000	207.350000	207.900000	208.450000	209.000000	209.550000	210.100000	210.650000	211.200000	211.750000	212.300000	212.850000	213.400000	213.950000	214.500000	215.050000	215.600000	216.150000	216.700000	217.250000	217.800000	218.350000	218.900000	219.450000	220.000000	220.550000	221.100000	221.650000	222.200000	222.750000	223.300000	223.850000	224.400000	224.950000	225.500000	226.050000	226.600000	227.150000	227.700000	228.250000	228.800000	229.350000	229.900000	230.450000	231.000000	231.550000	232.100000	232.650000	233.200000	233.750000	234.300000	234.850000	235.400000	235.950000	236.500000	237.050000	237.600000	238.150000	238.700000	239.250000	239.800000	240.350000	240.900000	241.450000	242.000000	242.550000	243.100000	243.650000	244.200000	244.750000	245.300000	245.850000	246.400000	246.950000	247.500000	248.050000	248.600000	249.150000	249.700000	250.250000	250.800000	251.350000	251.900000	252.450000	253.000000	253.550000	254.100000	254.650000	255.200000	255.750000	256.300000	256.850000	257.400000	257.950000	258.500000	259.050000	259.600000	260.150000	260.700000	261.250000	261.800000	262.350000	262.900000	263.450000	264.000000	264.550000	265.100000	265.650000	266.200000	266.750000	267.300000	267.850000	268.400000	268.950000	269.500000	270.050000	270.600000	271.150000	271.700000	272.250000	272.800000	273.350000	273.900000	274.450000	275.000000	275.550000	276.100000	276.650000	277.200000	277.750000	278.300000	278.850000	279.400000	279.950000	280.500000	281.050000	281.600000	282.150000	282.700000	283.250000	283.800000	284.350000	284.900000	285.450000	286.000000	286.550000	287.100000	287.650000	288.200000	288.750000	289.300000	289.850000	290.400000	290.950000	291.500000	292.050000	292.600000	293.150000	293.700000	294.250000	294.800000	295.350000	295.900000	296.450000	297.000000	297.550000	298.100000	298.650000	299.200000	299.750000	300.300000	300.850000	301.400000	301.950000	302.500000	303.050000	303.600000	304.150000	304.700000	305.250000	305.800000	306.350000	306.900000	307.450000	308.000000	308.550000	309.100000	309.650000	310.200000	310.750000	311.300000	311.850000	312.400000	312.950000	313.500000	314.050000	314.600000	315.150000	315.700000	316.250000	316.800000	317.350000	317.900000	318.450000	319.000000	319.550000	320.100000	320.650000	321.200000	321.750000	322.300000	322.850000	323.400000	323.950000	324.500000	325.050000	325.600000	326.150000	326.700000	327.250000	327.800000	328.350000	328.900000	329.450000	330.000000	330.550000	331.100000	331.650000	332.200000	332.750000	333.300000	333.850000	334.400000	334.950000	335.500000	336.050000	336.600000	337.150000	337.700000	338.250000	338.800000	339.350000	339.900000	340.450000	341.000000	341.550000	342.100000	342.650000	343.200000	343.750000	344.300000	344.850000	345.400000	345.950000	346.500000	347.050000	347.600000	348.150000	348.700000	349.250000	349.800000	350.350000	350.900000	351.450000	352.000000	352.550000	353.100000	353.650000	354.200000	354.750000	355.300000	355.850000	356.400000	356.950000	357.500000	358.050000	358.600000	359.150000	359.700000	360.250000	360.800000	361.350000	361.900000	362.450000	363.000000	363.550000	364.100000	364.650000	365.200000	365.750000	366.300000	366.850000	367.400000	367.950000	368.500000	369.050000	369.600000	370.150000	370.700000	371.250000	371.800000	372.350000	372.900000	373.450000	374.000000	374.550000	375.100000	375.650000	376.200000	376.750000	377.300000	377.850000	378.400000	378.950000	379.500000	380.050000	380.600000	381.150000	381.700000	382.250000	382.800000	383.350000	383.900000	384.450000	385.000000	385.550000	386.100000	386.650000	387.200000	387.750000	388.300000	388.850000	389.400000	389.950000	390.500000	391.050000	391.600000	392.150000	392.700000	393.250000	393.800000	394.350000	394.900000	395.450000	396.000000	396.550000	397.100000	397.650000	398.200000	398.750000	399.300000	399.850000	400.400000	400.950000	401.500000	402.050000	402.600000	403.150000	403.700000	404.250000	404.800000	405.350000	405.900000	406.450000	407.000000	407.550000	408.100000	408.650000	409.200000	409.750000	410.300000	410.850000	411.400000	411.950000	412.500000	413.050000	413.600000	414.150000	414.700000	415.250000	415.800000	416.350000	416.900000	417.450000	418.000000	418.550000	419.100000	419.650000	420.200000	420.750000	421.300000	421.850000	422.400000	422.950000	423.500000	424.050000	424.600000	425.150000	425.700000	426.250000	426.800000	427.350000	427.900000	428.450000	429.000000	429.550000	430.100000	430.650000	431.200000	431.750000	432.300000	432.850000	433.400000	433.950000	434.500000	435.050000	435.600000	436.150000	436.700000	437.250000	437.800000	438.350000	438.900000	439.450000	440.000000	440.550000	441.100000	441.650000	442.200000	442.750000	443.300000	443.850000	444.400000	444.950000	445.500000	446.050000	446.600000	447.150000	447.700000	448.250000	448.800000	449.350000	449.900000	450.450000	451.000000	451.550000	452.100000	452.650000	453.200000	453.750000	454.300000	454.850000	455.400000	455.950000	456.500000	457.050000	457.600000	458.150000	458.700000	459.250000	459.800000	460.350000	460.900000	461.450000	462.000000	462.550000	463.100000	463.650000
0	0.646186	0.625052	0.639698	0.846243	1.822161	2.818000	3.561893	4.308473	5.184404	5.649412	5.938602	5.761886	4.724547	3.786476	3.117910	2.377782	1.951133	1.654120	1.642888	1.688667	2.072943	2.004172			1.623493				1.133914	1.119504	0.967112	0.853867	0.818001	0.748609	0.698705	0.686556	0.830060	0.769480	0.691614	0.793126	0.852335	0.717269	0.686450	0.706950	0.663447	0.651433	0.656907	0.647782	0.619522	0.642056	0.612332	0.613748	0.749167	1.260945	2.119895	3.191451	3.084608	3.459841	5.545643																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
1	0.685722	0.679570	0.680409	0.717649	0.646707	0.655688	0.650510	0.649968	0.657870	0.660544	0.655145	0.695820	0.749162	0.723609	0.766578	1.100561	1.315770	1.414923	1.551486	1.820033	2.163132	2.156112		1.970307	1.883912	1.908416	1.805361	1.684198	1.643365	1.531538									0.785492	0.721379	0.692414	0.681378	0.685278	0.683025	0.677525	0.660527	0.650090	0.621000	0.613326	0.599008	0.566837	0.516126																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
2	1.259823	0.981826	1.008353	0.914608	0.841746	0.800039	0.760792	0.737871	0.723750	0.901482	1.126763	1.161287	1.297831	1.389095	1.494591	1.722552	2.020884			2.012440	1.881864	1.871031			1.908113		1.905322	1.779332	1.700003	1.648003	1.442108	1.377237	1.299412	1.229241	1.176176	1.141034								0.830626	0.803780	0.797888	0.782919	0.787231	0.766608	0.734877	0.717447	0.675295	0.635980	0.617428	0.577062	0.536514	0.459051	0.390137																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																	
3	0.000000	1.772968	0.000000	0.000000	6.233079	5.957933	5.300815	9.871951	6.831494	5.998070	5.142449	4.623692	4.293194	3.709307	3.336258	3.334161		3.592526	3.596762					4.362958	4.271314		4.137941	3.958472	3.199962	3.546302	3.297796	2.717446	3.054284	3.123275	3.213807	3.266520	3.320204	3.260131	3.221871	3.267043	3.215576		3.181025	2.680061	2.564551																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
4	1.169305	1.218919	1.308794	1.376253	1.492913	1.740402	2.181196	2.579318	3.145496	3.809172	3.625462	3.941339	3.578413	3.214579	3.129839	3.574798	3.546181	2.894701	3.311432	2.518184	1.665547	1.326900	0.972583	0.937431	0.944809	0.956347																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																	
5	1.428435	1.430963	1.467196	1.486167	1.543381	1.681686	1.804771	1.825749		2.008891																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																	
6	0.934572	1.539475	1.834883	1.757363	1.601650		1.340317	1.249339	1.110845	1.017345	0.939142	0.874139	0.861263	0.862209	0.868437																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																												
7	0.638157	0.651396	0.664853	0.683193	0.710993	0.738547	0.769692	0.832057	0.951115	1.131879	1.319982	1.422681	1.542412	1.494664	1.332528	1.145631	1.061408	0.934542	0.807405	0.745958	0.757315	0.761936	0.800216																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																				
8	0.672911	0.783836	0.775630	0.795510	0.757153	0.722172	0.699508	0.694485	0.683011	0.678237	0.704043	0.717742	0.731746	0.759724	0.792147	0.935792	1.030989	1.259364	1.521896	1.670667				1.972197	2.165180	2.087660	2.542559	2.848904	3.276967		3.668309	3.933469	4.128335	4.737548	5.567531	5.619610	4.844726	4.243411	3.887877	2.313988	0.803985	0.710844	0.645778	0.598231	0.565805	0.555671	0.535148	0.510986	0.506187	0.500376	0.491523	0.529247	0.594420	0.666717	0.738622	0.800044	0.863890	0.910110	0.933500	0.935156																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
9	0.895871	0.799139	0.737481	0.690755	0.659479	0.664177	0.652145	0.667367	0.694336	0.736225	0.799080	1.090696	1.524268	1.794987	2.095314	2.513509	2.598955		1.838783	1.486845	1.310032	1.136945	1.142299	1.401578	1.807295	2.216412	2.599284			3.199084	3.606598	4.399468	4.167833	4.575345	5.260719	4.823817	3.812851	2.715334	1.828557	0.691271	0.621644	0.560486	0.525849	0.530801	0.532654	0.540972	0.576848	0.623247	0.676076	0.725831																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
10	0.477106	0.481580	0.557713	0.614028	0.679135	0.722969	0.786174	0.814674	0.815230	0.792942	0.768028	0.742138	0.723190	0.701439	0.677014	0.662269	0.628343	0.573870	0.511556	0.448673	0.404967	0.417770	0.462328	0.484271	0.518059	0.560237	0.591513	0.617869	0.633082	0.626698	0.609087	0.609365	0.623502	0.650559	0.655766	0.676417	0.713163	0.683473	0.618254	0.561360	0.547067	0.632957	0.784589	0.930530	1.055248	1.182965	1.314490	1.423518	1.455654	1.461776				1.497010	1.532352	1.542433	1.505968	1.475511	1.463155	1.352377	1.142195	1.011684	0.767969	0.574792	0.606234	0.650136	0.700672	0.745443	0.760852	0.827732	0.888955	1.135151	1.227571	1.302355	1.339450	1.548515	1.779877	2.018793	2.173356	2.663431	2.844992	2.965120	3.861209	4.136562																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
11	0.690964	0.648407	0.690509	0.765984	0.870296	0.912770	0.993911	1.071370	1.148449	1.197881	1.207181										1.004078	1.014356	1.048031	1.034657	1.019129	1.127833	1.375453	1.760713	2.163542	2.587172		2.854545	3.305944	3.492746	3.403988	3.119550	2.719401	2.390363	1.896299	1.555820	0.902900	0.601818	0.589828	0.581203	0.550480	0.529630	0.509349	0.484419	0.464384	0.460398	0.510048	0.617997	0.708185	0.804555																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
12	0.586082	0.586857	0.594284	0.586961	0.603702	0.619049	0.633243	0.655466	0.674964	0.689121	0.748358	0.762553	0.730474	0.696760	0.661103	0.644829	0.619946	0.593381	0.573268	0.554048	0.546295	0.542682	0.574498	0.586167	0.579181	0.594558	0.587435	0.561505	0.538393	0.510679	0.485342	0.461130	0.451108	0.442580	0.444530	0.472808	0.485024	0.518239	0.583168	0.638598	0.694255	0.730477	0.753309	0.775738	0.803918	0.836330	0.867891	0.895435	0.921331	0.899333	0.867549	0.829420	0.787603	0.747221	0.725265	0.710316	0.688783	0.667851	0.651301	0.639296	0.639187	0.651288	0.645985	0.638502	0.659623	0.662149	0.654433	0.658446	0.658046	0.660892	0.663783	0.664311	0.665041	0.663072	0.659690	0.639532	0.634437	0.629486	0.617605	0.602187	0.610243	0.609057	0.610469	0.615396	0.594563	0.582712	0.566617	0.537303	0.518685	0.523196																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																	
13	1.132050	0.982994	0.918499	0.899205	0.879065	0.858318	0.835861	0.811641	0.793175	0.790836	0.791441	0.782035	0.777950	0.788450	0.850429	0.928770	1.024794	1.178261		1.405768	1.650550		1.370608	1.209774	1.102779	0.949056	0.780375	0.690878	0.683270	0.716513	0.785229	0.949764	1.230998	1.446213	1.721449	1.900278	2.132993	2.273296					2.568514		2.671626	2.691969	2.485020	1.791959	1.630907	1.209365	0.875409	0.870770	0.998184	1.129508	1.282828	1.479292	1.558552	1.665730	1.759811	1.945153	2.682079	3.427057	4.298927	5.156718	6.032372	6.869161	7.662579	8.412612																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
