This file was generated using SpermQ_Evaluator, a java application by Jan Niklas Hansen (© 2017 - 2020) (for credits see: https://github.com/IIIImaging/SpermQ_Evaluator).
Date of processing:	2021-02-15	21:11:42

This file contains the kymograph results for the parameter Y:
Results Minimum:
arc length	Rabbit delta 78 heterozygote014_SpQP_spq_210215_204725
0.000000	-0.110343
0.550000	-0.557322
1.100000	-1.092524
1.650000	-1.516565
2.200000	-1.844002
2.750000	-2.269834
3.300000	-2.642055
3.850000	-2.927836
4.400000	-2.855118
4.950000	-2.777255
5.500000	-2.620750
6.050000	-2.284009
6.600000	-1.855539
7.150000	-1.551206
7.700000	-1.250181
8.250000	-1.236757
8.800000	-1.293898
9.350000	-1.787349
9.900000	-2.172490
10.450000	-2.758672
11.000000	-3.173556
11.550000	-3.465098
12.100000	-3.970486
12.650000	-4.401846
13.200000	-5.079880
13.750000	-5.247366
14.300000	-5.883999
14.850000	-6.338928
15.400000	-6.857438
15.950000	-7.413418
16.500000	-7.973844
17.050000	-8.470712
17.600000	-8.952091
18.150000	-9.415088
18.700000	-9.927860
19.250000	-10.418416
19.800000	-11.034210
20.350000	-11.449429
20.900000	-11.925028
21.450000	-12.311287
22.000000	-11.909503
22.550000	-13.252277
23.100000	-13.818157
23.650000	-14.448813
24.200000	-15.080475
24.750000	-14.369435
25.300000	-15.931625
25.850000	-16.507701
26.400000	-17.015471
26.950000	-17.370849
27.500000	-17.672983
28.050000	-17.869450
28.600000	-18.019914
29.150000	-18.399438
29.700000	-18.872849
30.250000	-19.330570
30.800000	-19.848195
31.350000	-20.405493
31.900000	-20.816300
32.450000	-22.166248
33.000000	-22.537110
33.550000	-22.952239
34.100000	-23.339599
34.650000	-23.859510
35.200000	-24.250130
35.750000	-24.801848
36.300000	-25.242638
36.850000	-25.728693
37.400000	-26.186056
37.950000	-25.573276
38.500000	-27.084960
39.050000	-27.478463
39.600000	-27.742449
40.150000	-28.087589
40.700000	-28.436656
41.250000	-28.853402
41.800000	-29.509963
42.350000	-29.996295
42.900000	-30.475793
43.450000	-30.953294
44.000000	-31.493320
44.550000	-31.898917
45.100000	-32.178396
45.650000	-32.996416
46.200000	-33.430756
46.750000	-33.899073
47.300000	-34.284924
47.850000	-34.620095
48.400000	-35.270398
48.950000	-35.875764
49.500000	-36.306962
50.050000	-36.837361
50.600000	-37.334752
51.150000	-37.821313
51.700000	-38.365015
52.250000	-38.842088
52.800000	-39.310295
53.350000	-39.808256
53.900000	-40.282947
54.450000	-38.740490
55.000000	-41.116547
55.550000	-41.713601
56.100000	-42.075314
56.650000	-42.417094
57.200000	-42.757096
57.750000	-43.036222
58.300000	-43.245960
58.850000	-43.492104
59.400000	-43.867023
59.950000	-43.680449
60.500000	-44.471868
61.050000	-44.743883
61.600000	-45.132383
62.150000	-45.565500
62.700000	-46.029450
63.250000	-46.443439
63.800000	-47.010679
64.350000	-47.522537
64.900000	-48.046309
65.450000	-48.619250
66.000000	-49.088964
66.550000	-49.158997
67.100000	-50.250484
67.650000	-50.783174
68.200000	-51.271593
68.750000	-51.708021
69.300000	-50.022931
69.850000	-52.632283
70.400000	-52.497163
70.950000	-53.283568
71.500000	-53.587271
72.050000	-54.012909
72.600000	-54.230813
73.150000	-54.282439
73.700000	-54.610244
74.250000	-54.931416
74.800000	-54.295885
75.350000	-55.434674
75.900000	-55.665586
76.450000	-55.906493
77.000000	-53.949448
77.550000	-53.930849
78.100000	-53.805924
78.650000	-53.639887
79.200000	-53.475146
79.750000	-53.310178
80.300000	-53.091403
80.850000	-52.749293
81.400000	-52.546390
81.950000	-52.264515
82.500000	-51.996253
83.050000	-51.664184
83.600000	-51.365776
84.150000	-51.101096
84.700000	-50.706617
85.250000	-50.305682
85.800000	-49.914627
86.350000	-49.530694
86.900000	-49.173636
87.450000	-48.731285
88.000000	-48.380230
88.550000	-47.878808
89.100000	-47.527349
89.650000	-46.989577
90.200000	-46.641541
90.750000	-46.267007
91.300000	-45.756244
91.850000	-45.324298
92.400000	-44.857484
92.950000	-44.353748
93.500000	-44.367404
94.050000	-44.813077
94.600000	-45.405479
95.150000	-45.915250
95.700000	-46.515218
96.250000	-47.027503
96.800000	-47.536143
97.350000	-48.042616
97.900000	-48.679393
98.450000	-49.286431
99.000000	-49.799983
99.550000	-50.217536
100.100000	-50.789057
100.650000	-51.358001
101.200000	-51.872918
101.750000	-52.355129
102.300000	-52.965205
102.850000	-53.518040
103.400000	-54.046123
103.950000	-54.550310
104.500000	-55.055235
105.050000	-55.689319
105.600000	-56.310356
106.150000	-56.837079
106.700000	-57.267574
107.250000	-57.835170
107.800000	-58.332809
108.350000	-58.820208
108.900000	-59.393479
109.450000	-59.888779
110.000000	-60.499088
110.550000	-61.125369
111.100000	-61.604650
111.650000	-62.016729
112.200000	-62.649252
112.750000	-63.188803
113.300000	-63.648350
113.850000	-64.153183
114.400000	-64.716633
114.950000	-65.253950
115.500000	-65.734949
116.050000	-66.240681
116.600000	-66.792771
117.150000	-67.308453
117.700000	-67.161714
118.250000	-68.263757
118.800000	-68.822523
119.350000	-69.379064
119.900000	-69.026734
120.450000	-70.322126
121.000000	-70.779663
121.550000	-71.306324
122.100000	-71.878130
122.650000	-72.358041
123.200000	-72.798916
123.750000	-73.257810
124.300000	-73.770311
124.850000	-74.202235
125.400000	-74.650737
125.950000	-75.181411
126.500000	-75.623603
127.050000	-76.078534
127.600000	-76.452618
128.150000	-76.861817
128.700000	-77.295469
129.250000	-77.733523
129.800000	-78.171857
130.350000	-78.608212
130.900000	-79.024176
131.450000	-79.433047
132.000000	-79.886232
132.550000	-80.288619
133.100000	-80.687639
133.650000	-81.065571
134.200000	-81.460024
134.750000	-81.838665
135.300000	-82.202457
135.850000	-82.579501
136.400000	-82.958318
136.950000	-83.323663
137.500000	-83.702770
138.050000	-84.005233
138.600000	-84.257789
139.150000	-84.492096
139.700000	-84.710077
140.250000	-84.904974
140.800000	-85.048904
