This file was generated using SpermQ_Evaluator, a java application by Jan Niklas Hansen (© 2017 - 2020) (for credits see: https://github.com/IIIImaging/SpermQ_Evaluator).
Date of processing:	2021-02-15	21:11:42

This file contains the kymograph results for the parameter Y:
Results Maximum:
arc length	Rabbit delta 78 heterozygote014_SpQP_spq_210215_204725
0.000000	0.095415
0.550000	0.506785
1.100000	1.001295
1.650000	1.484576
2.200000	1.879280
2.750000	2.209133
3.300000	2.422121
3.850000	2.685342
4.400000	2.904492
4.950000	2.897903
5.500000	3.030265
6.050000	3.427936
6.600000	3.813395
7.150000	1.300498
7.700000	0.814667
8.250000	1.140865
8.800000	1.562095
9.350000	1.918047
9.900000	2.320506
10.450000	3.007827
11.000000	3.488542
11.550000	3.950891
12.100000	4.487882
12.650000	4.944029
13.200000	5.394131
13.750000	5.950565
14.300000	6.462996
14.850000	6.865653
15.400000	7.347263
15.950000	7.849232
16.500000	8.291889
17.050000	8.764914
17.600000	9.160287
18.150000	9.742079
18.700000	10.184179
19.250000	10.753716
19.800000	11.345083
20.350000	11.841436
20.900000	12.299398
21.450000	12.894241
22.000000	13.483841
22.550000	13.975460
23.100000	14.473725
23.650000	14.973291
24.200000	15.346686
24.750000	16.190898
25.300000	16.687828
25.850000	17.264589
26.400000	17.762160
26.950000	18.276139
27.500000	18.837805
28.050000	19.368332
28.600000	19.954046
29.150000	20.446675
29.700000	20.917613
30.250000	21.415083
30.800000	21.901974
31.350000	22.382650
31.900000	22.894558
32.450000	23.079819
33.000000	23.552304
33.550000	24.076239
34.100000	24.549706
34.650000	25.029411
35.200000	25.546376
35.750000	26.118476
36.300000	26.568146
36.850000	27.163372
37.400000	27.678498
37.950000	28.231105
38.500000	28.781143
39.050000	29.233714
39.600000	29.737584
40.150000	30.287427
40.700000	30.826736
41.250000	31.330782
41.800000	31.782018
42.350000	32.265206
42.900000	32.827765
43.450000	33.346740
44.000000	33.830852
44.550000	34.345699
45.100000	34.874580
45.650000	35.391929
46.200000	35.924508
46.750000	36.365991
47.300000	36.848999
47.850000	37.352111
48.400000	37.919661
48.950000	38.456293
49.500000	38.900545
50.050000	39.364942
50.600000	39.353243
51.150000	40.326683
51.700000	40.778641
52.250000	41.217577
52.800000	41.592852
53.350000	42.091029
53.900000	42.526954
54.450000	42.937264
55.000000	43.462125
55.550000	43.899986
56.100000	44.348589
56.650000	44.780586
57.200000	45.269293
57.750000	45.734474
58.300000	46.159117
58.850000	46.555346
59.400000	46.968777
59.950000	46.555460
60.500000	47.510952
61.050000	47.450070
61.600000	47.837455
62.150000	48.286154
62.700000	48.712121
63.250000	49.162154
63.800000	49.559047
64.350000	49.956022
64.900000	50.374109
65.450000	50.821993
66.000000	51.240971
66.550000	51.643710
67.100000	52.066229
67.650000	52.482640
68.200000	52.834779
68.750000	53.282710
69.300000	53.644627
69.850000	53.966369
70.400000	54.300626
70.950000	54.718310
71.500000	55.102582
72.050000	55.327218
72.600000	55.422791
73.150000	55.488988
73.700000	55.615584
74.250000	55.768734
74.800000	53.882705
75.350000	56.029515
75.900000	56.069277
76.450000	53.503007
77.000000	54.505306
77.550000	54.502889
78.100000	54.436184
78.650000	52.254701
79.200000	53.303164
79.750000	53.887477
80.300000	54.479022
80.850000	54.997041
81.400000	55.602646
81.950000	55.921836
82.500000	56.610715
83.050000	56.956611
83.600000	57.342038
84.150000	57.314037
84.700000	56.968064
85.250000	56.607028
85.800000	56.281784
86.350000	55.941006
86.900000	56.142895
87.450000	56.368168
88.000000	56.584465
88.550000	56.769156
89.100000	56.932132
89.650000	57.018498
90.200000	52.970380
90.750000	57.229884
91.300000	57.141860
91.850000	57.117955
92.400000	56.944006
92.950000	50.222541
93.500000	56.693549
94.050000	50.872077
94.600000	48.907387
95.150000	48.375620
95.700000	47.808034
96.250000	47.385754
96.800000	54.614142
97.350000	54.314017
97.900000	53.936061
98.450000	53.330619
99.000000	52.801196
99.550000	52.169381
100.100000	51.754316
100.650000	51.164982
101.200000	50.689340
101.750000	50.076228
102.300000	49.571001
102.850000	48.981129
103.400000	48.395325
103.950000	47.890563
104.500000	47.302697
105.050000	46.816396
105.600000	46.226749
106.150000	45.723203
106.700000	45.223905
107.250000	44.730768
107.800000	44.418235
108.350000	44.990361
108.900000	45.581539
109.450000	46.054814
110.000000	46.600753
110.550000	41.675598
111.100000	47.811590
111.650000	48.326778
112.200000	48.852520
112.750000	49.331030
113.300000	49.859044
113.850000	50.449123
114.400000	50.998864
114.950000	51.525704
115.500000	52.053795
116.050000	52.593610
116.600000	53.159245
117.150000	53.552727
117.700000	54.076593
118.250000	54.483161
118.800000	54.905764
119.350000	55.351519
119.900000	55.842424
120.450000	56.359724
121.000000	56.888226
121.550000	57.414378
122.100000	57.809737
122.650000	58.317999
123.200000	58.935149
123.750000	59.338153
124.300000	59.889804
124.850000	60.341577
125.400000	60.819393
125.950000	61.339930
126.500000	61.834408
127.050000	62.487812
127.600000	62.990815
128.150000	63.523900
128.700000	64.027988
129.250000	64.526848
129.800000	64.998062
130.350000	65.501011
130.900000	65.922648
131.450000	66.462867
132.000000	66.907830
132.550000	67.275212
133.100000	67.668102
133.650000	68.101553
