This file was generated using SpermQ_Evaluator, a java application by Jan Niklas Hansen (© 2017 - 2020) (for credits see: https://github.com/IIIImaging/SpermQ_Evaluator).
Date of processing:	2021-02-15	21:11:42

This file contains the kymograph results for the parameter cAng:
Results Amplitude:
arc length	Rabbit delta 78 heterozygote014_SpQP_spq_210215_204725
0.000000	9.556110
0.550000	33.920641
1.100000	55.378437
1.650000	68.568974
2.200000	95.190984
2.750000	117.622914
3.300000	134.492310
3.850000	157.190897
4.400000	170.249304
4.950000	178.478787
5.500000	189.277651
6.050000	204.814153
6.600000	215.696412
7.150000	224.532574
7.700000	237.962803
8.250000	248.706061
8.800000	257.287928
9.350000	263.902295
9.900000	266.374033
10.450000	259.366806
11.000000	266.439304
11.550000	263.917909
12.100000	252.964419
12.650000	253.748921
13.200000	254.869798
13.750000	251.834237
14.300000	232.040118
14.850000	220.004857
15.400000	202.104885
15.950000	191.367363
16.500000	208.644217
17.050000	200.683904
17.600000	198.108932
18.150000	187.871197
18.700000	185.190596
19.250000	182.489982
19.800000	182.843030
20.350000	181.465901
20.900000	181.626524
21.450000	180.002909
22.000000	172.823599
22.550000	138.596456
23.100000	126.595849
23.650000	124.671139
24.200000	140.926436
24.750000	146.309715
25.300000	143.639208
25.850000	136.024830
26.400000	143.619230
26.950000	163.528755
27.500000	170.463890
28.050000	178.371694
28.600000	179.524943
29.150000	175.355696
29.700000	165.681495
30.250000	158.196033
30.800000	151.565928
31.350000	153.333356
31.900000	154.665331
32.450000	169.632030
33.000000	167.475090
33.550000	165.324849
34.100000	158.298750
34.650000	162.713213
35.200000	175.918539
35.750000	188.067453
36.300000	197.605684
36.850000	186.617976
37.400000	181.315027
37.950000	173.559699
38.500000	172.116410
39.050000	169.055919
39.600000	156.385198
40.150000	156.217106
40.700000	162.501101
41.250000	151.781327
41.800000	147.961556
42.350000	153.216888
42.900000	160.090416
43.450000	165.471075
44.000000	174.951111
44.550000	183.931032
45.100000	186.797190
45.650000	190.733296
46.200000	168.343833
46.750000	177.584378
47.300000	194.501114
47.850000	197.585422
48.400000	184.669271
48.950000	210.154942
49.500000	209.593751
50.050000	197.795562
50.600000	198.376473
51.150000	193.316724
51.700000	190.966184
52.250000	182.068708
52.800000	191.728976
53.350000	177.362916
53.900000	173.085866
54.450000	181.542687
55.000000	179.362915
55.550000	175.005888
56.100000	187.149698
56.650000	196.835889
57.200000	201.090774
57.750000	204.189530
58.300000	203.372076
58.850000	198.243885
59.400000	209.519553
59.950000	214.347787
60.500000	203.751740
61.050000	204.383879
61.600000	192.700403
62.150000	205.970264
62.700000	202.099562
63.250000	204.614436
63.800000	189.990797
64.350000	195.094633
64.900000	205.871247
65.450000	205.950420
66.000000	201.280658
66.550000	193.912273
67.100000	189.993638
67.650000	169.915331
68.200000	192.811150
68.750000	183.169083
69.300000	184.421962
69.850000	178.290404
70.400000	181.865293
70.950000	178.274945
71.500000	184.640134
72.050000	188.129981
72.600000	179.950198
73.150000	191.018096
73.700000	186.899673
74.250000	190.153690
74.800000	193.497677
75.350000	196.640278
75.900000	183.400653
76.450000	190.293227
77.000000	155.332493
77.550000	144.703940
78.100000	155.562714
78.650000	172.826249
79.200000	185.121112
79.750000	175.792965
80.300000	164.069048
80.850000	153.079004
81.400000	154.610000
81.950000	160.625796
82.500000	169.772008
83.050000	166.056415
83.600000	143.836649
84.150000	150.976610
84.700000	149.709510
85.250000	137.028552
85.800000	172.837598
86.350000	225.468572
86.900000	217.921377
