This file was generated using SpermQ_Evaluator, a java application by Jan Niklas Hansen (© 2017 - 2020) (for credits see: https://github.com/IIIImaging/SpermQ_Evaluator).
Date of processing:	2021-02-15	21:11:42

This file contains the kymograph results for the parameter Curv:
Results Minimum:
arc length	Rabbit delta 78 heterozygote014_SpQP_spq_210215_204725
0.000000	-0.145157
0.550000	-0.140408
1.100000	-0.134385
1.650000	-0.127072
2.200000	-0.121434
2.750000	-0.117498
3.300000	-0.110490
3.850000	-0.103836
4.400000	-0.100026
4.950000	-0.094891
5.500000	-0.091891
6.050000	-0.092749
6.600000	-0.092781
7.150000	-0.083138
7.700000	-0.077179
8.250000	-0.077690
8.800000	-0.076030
9.350000	-0.073937
9.900000	-0.071943
10.450000	-0.073997
11.000000	-0.077483
11.550000	-0.078093
12.100000	-0.073445
12.650000	-0.066349
13.200000	-0.063327
13.750000	-0.067069
14.300000	-0.066500
14.850000	-0.065699
15.400000	-0.064061
15.950000	-0.071067
16.500000	-0.070657
17.050000	-0.068175
17.600000	-0.052808
18.150000	-0.052744
18.700000	-0.048505
19.250000	-0.058497
19.800000	-0.063964
20.350000	-0.065964
20.900000	-0.065297
21.450000	-0.065525
22.000000	-0.070732
22.550000	-0.069039
23.100000	-0.065583
23.650000	-0.064329
24.200000	-0.070537
24.750000	-0.074663
25.300000	-0.078971
25.850000	-0.081742
26.400000	-0.084414
26.950000	-0.088180
27.500000	-0.090203
28.050000	-0.088747
28.600000	-0.085492
29.150000	-0.082283
29.700000	-0.046504
30.250000	-0.053479
30.800000	-0.054731
31.350000	-0.061223
31.900000	-0.067183
32.450000	-0.066836
33.000000	-0.067749
33.550000	-0.074332
34.100000	-0.065734
34.650000	-0.062849
35.200000	-0.064125
35.750000	-0.055233
36.300000	-0.054533
36.850000	-0.056486
37.400000	-0.059187
37.950000	-0.060411
38.500000	-0.064551
39.050000	-0.059758
39.600000	-0.067361
40.150000	-0.068962
40.700000	-0.064267
41.250000	-0.059389
41.800000	-0.051367
42.350000	-0.054170
42.900000	-0.059171
43.450000	-0.068202
44.000000	-0.069718
44.550000	-0.068362
45.100000	-0.067896
45.650000	-0.071516
46.200000	-0.077312
46.750000	-0.075514
47.300000	-0.064296
47.850000	-0.063064
48.400000	-0.060129
48.950000	-0.059866
49.500000	-0.064132
50.050000	-0.061573
50.600000	-0.059595
51.150000	-0.062202
51.700000	-0.064362
52.250000	-0.066238
52.800000	-0.070896
53.350000	-0.069774
53.900000	-0.070357
54.450000	-0.069974
55.000000	-0.070038
55.550000	-0.071172
56.100000	-0.066464
56.650000	-0.072236
57.200000	-0.071680
57.750000	-0.071532
58.300000	-0.066222
58.850000	-0.064983
59.400000	-0.065952
59.950000	-0.069279
60.500000	-0.063858
61.050000	-0.061898
61.600000	-0.061249
62.150000	-0.064260
62.700000	-0.067051
63.250000	-0.070443
63.800000	-0.067314
64.350000	-0.069733
64.900000	-0.069274
65.450000	-0.068853
66.000000	-0.067503
66.550000	-0.064935
67.100000	-0.065251
67.650000	-0.067019
68.200000	-0.069189
68.750000	-0.063485
69.300000	-0.065452
69.850000	-0.070050
70.400000	-0.071191
70.950000	-0.071988
71.500000	-0.069609
72.050000	-0.066098
72.600000	-0.062777
73.150000	-0.065270
73.700000	-0.068502
74.250000	-0.071903
74.800000	-0.071233
75.350000	-0.068052
75.900000	-0.066024
76.450000	-0.063150
77.000000	-0.058226
77.550000	-0.059670
78.100000	-0.064326
78.650000	-0.065597
79.200000	-0.070051
79.750000	-0.072272
80.300000	-0.079602
80.850000	-0.085404
81.400000	-0.086771
81.950000	-0.083226
82.500000	-0.081119
83.050000	-0.083694
83.600000	-0.081259
84.150000	-0.076249
84.700000	-0.071728
85.250000	-0.070126
85.800000	-0.071260
86.350000	-0.070919
86.900000	-0.067791
87.450000	-0.061785
88.000000	-0.057424
88.550000	-0.053018
89.100000	-0.056774
89.650000	-0.059686
90.200000	-0.061705
90.750000	-0.060891
91.300000	-0.057598
91.850000	-0.061737
92.400000	-0.060386
92.950000	-0.057311
93.500000	-0.062060
94.050000	-0.060328
94.600000	-0.056734
95.150000	-0.058889
95.700000	-0.057226
96.250000	-0.054276
96.800000	-0.047584
97.350000	-0.050900
97.900000	-0.058475
98.450000	-0.055874
99.000000	-0.075750
99.550000	-0.078238
100.100000	-0.081586
100.650000	-0.081056
101.200000	-0.078927
101.750000	-0.083722
102.300000	-0.077867
102.850000	-0.065353
103.400000	-0.059671
103.950000	-0.066239
104.500000	-0.073028
105.050000	-0.075941
105.600000	-0.077415
106.150000	-0.080513
106.700000	-0.078239
107.250000	-0.078600
107.800000	-0.074215
108.350000	-0.069651
108.900000	-0.063637
109.450000	-0.065654
110.000000	-0.065725
110.550000	-0.065144
111.100000	-0.067834
111.650000	-0.067781
112.200000	-0.067987
112.750000	-0.066952
113.300000	-0.064806
113.850000	-0.053583
114.400000	-0.049329
114.950000	-0.042920
115.500000	-0.040184
116.050000	-0.040484
116.600000	-0.042799
117.150000	-0.046173
117.700000	-0.048619
118.250000	-0.051462
118.800000	-0.054817
119.350000	-0.058623
119.900000	-0.061674
120.450000	-0.027885
121.000000	-0.046381
121.550000	-0.045381
122.100000	-0.044790
122.650000	-0.043108
123.200000	-0.039540
123.750000	-0.047522
124.300000	-0.059089
124.850000	-0.076949
125.400000	-0.083806
125.950000	-0.085041
126.500000	-0.091098
127.050000	-0.047541
127.600000	-0.048934
128.150000	-0.047832
128.700000	-0.042799
129.250000	-0.038102
129.800000	-0.067049
130.350000	-0.070064
130.900000	-0.066484
131.450000	-0.072301
132.000000	-0.076231
132.550000	-0.050976
133.100000	-0.053990
133.650000	-0.056804
134.200000	-0.057371
134.750000	-0.059368
135.300000	-0.060732
135.850000	-0.061018
136.400000	-0.065378
136.950000	-0.063587
137.500000	-0.058806
138.050000	-0.060501
138.600000	-0.064548
139.150000	-0.061178
139.700000	-0.051724
140.250000	-0.042782
140.800000	-0.041333
141.350000	-0.045930
141.900000	-0.019216
142.450000	-0.022398
143.000000	-0.022056
143.550000	-0.019484
144.100000	-0.016949
144.650000	-0.011814
145.200000	-0.008823
145.750000	-0.003217
146.300000	0.002114
146.850000	?
147.400000	?
147.950000	?
148.500000	?
