This file was generated using SpermQ_Evaluator, a java application by Jan Niklas Hansen (© 2017 - 2020) (for credits see: https://github.com/IIIImaging/SpermQ_Evaluator).
Date of processing:	2021-02-15	21:12:13

This file contains the kymograph results for the parameter cAng:
Results Minimum:
arc length	Rabbit delta 78 heterozygote019_SpQP_spq_210215_205359
0.000000	-2.216517
0.550000	-8.955610
1.100000	-15.468203
1.650000	-18.231455
2.200000	-33.340274
2.750000	-44.958905
3.300000	-52.071025
3.850000	-66.313738
4.400000	-81.359651
4.950000	-81.220740
5.500000	-92.421948
6.050000	-90.561048
6.600000	-95.392089
7.150000	-111.663202
7.700000	-122.594603
8.250000	-125.120604
8.800000	-136.481608
9.350000	-139.283217
9.900000	-145.663262
10.450000	-156.907009
11.000000	-145.804475
11.550000	-129.173848
12.100000	-137.202631
12.650000	-132.472119
13.200000	-137.308967
13.750000	-136.301784
14.300000	-147.347607
14.850000	-132.313100
15.400000	-133.324710
15.950000	-138.318002
16.500000	-140.937152
17.050000	-138.160615
17.600000	-136.293380
18.150000	-136.989939
18.700000	-136.524448
19.250000	-146.851048
19.800000	-138.926541
20.350000	-150.433356
20.900000	-143.796228
21.450000	-141.965357
22.000000	-132.003343
22.550000	-126.420848
23.100000	-123.696962
23.650000	-125.869963
24.200000	-130.007074
24.750000	-121.760218
25.300000	-122.268737
25.850000	-127.551197
26.400000	-113.272687
26.950000	-119.555522
27.500000	-117.660721
28.050000	-112.543602
28.600000	-106.115393
29.150000	-108.992091
29.700000	-101.657015
30.250000	-107.120262
30.800000	-102.704910
31.350000	-107.226975
31.900000	-112.917567
32.450000	-108.392159
33.000000	-104.993785
33.550000	-100.702866
34.100000	-98.622189
34.650000	-109.125115
35.200000	-111.516489
35.750000	-110.626384
36.300000	-98.191601
36.850000	-83.508316
37.400000	-81.233591
37.950000	-76.224551
38.500000	-97.240000
39.050000	-90.718131
39.600000	-84.360062
40.150000	-82.095831
40.700000	-83.824325
41.250000	-86.032599
41.800000	-64.730459
42.350000	-79.179622
42.900000	-75.006315
43.450000	-78.261933
44.000000	-78.923920
44.550000	-79.885324
45.100000	-83.696811
45.650000	-82.225513
46.200000	-61.648059
46.750000	-79.290866
47.300000	-64.511222
47.850000	-79.885971
48.400000	-79.035517
48.950000	-82.486514
49.500000	-77.786418
50.050000	-74.346907
50.600000	-87.071539
51.150000	-94.316466
51.700000	-89.633141
52.250000	-91.863521
52.800000	-97.446877
53.350000	-100.045045
53.900000	-80.892043
54.450000	-84.355439
55.000000	-85.626589
55.550000	-86.505180
56.100000	-85.533844
56.650000	-83.144735
57.200000	-86.525262
57.750000	-92.509154
58.300000	-98.966497
58.850000	-92.273838
59.400000	-96.548665
59.950000	-98.238903
60.500000	-94.506822
61.050000	-86.338508
61.600000	-81.158223
62.150000	-75.919416
62.700000	-71.833765
63.250000	-68.906370
63.800000	-74.688911
64.350000	-80.720650
64.900000	-89.375119
65.450000	-92.137124
66.000000	-94.742638
66.550000	-96.735664
67.100000	-93.349915
67.650000	-86.991430
68.200000	-86.441236
68.750000	-89.516654
69.300000	-73.653952
69.850000	-59.217696
70.400000	-46.315435
70.950000	-43.514089
71.500000	-48.765426
72.050000	-48.519632
72.600000	-47.420044
73.150000	-50.192772
73.700000	-63.617337
74.250000	-72.432512
74.800000	-68.094281
75.350000	-74.614688
75.900000	-76.317559
76.450000	-91.134629
77.000000	-98.582612
77.550000	-99.072228
78.100000	-93.162129
78.650000	-93.448107
79.200000	-77.721263
79.750000	-71.743225
80.300000	-78.639740
80.850000	-73.279654
81.400000	-74.322452
81.950000	-80.565525
82.500000	-79.003744
83.050000	-83.893423
83.600000	-82.057068
84.150000	-65.955567
84.700000	-54.343320
85.250000	-52.970608
85.800000	-50.404184
86.350000	-53.545865
86.900000	-57.112295
87.450000	-58.069880
88.000000	-74.706043
88.550000	-74.336082
89.100000	-73.133660
89.650000	-70.413506
90.200000	-66.742683
90.750000	-64.887606
91.300000	-67.072891
91.850000	-61.112375
92.400000	-70.805666
92.950000	-77.178093
93.500000	-52.050357
94.050000	-51.104372
94.600000	-47.046407
95.150000	-40.344862
95.700000	-36.957402
96.250000	-37.372125
96.800000	-16.208127
97.350000	-26.661037
97.900000	-33.553330
98.450000	-53.265690
99.000000	-66.683368
99.550000	-68.360268
100.100000	-71.791328
100.650000	-75.425047
101.200000	-71.473855
101.750000	-72.026886
102.300000	-53.971553
102.850000	-55.350177
103.400000	-55.879895
103.950000	-59.260786
104.500000	-65.279059
105.050000	-64.088303
105.600000	-70.116924
106.150000	-66.964816
106.700000	-50.264053
107.250000	-53.981365
107.800000	-62.653850
108.350000	-75.599205
108.900000	-86.261154
109.450000	-96.142758
110.000000	-101.077342
110.550000	-101.797057
111.100000	-91.470512
111.650000	-87.247701
112.200000	-71.779338
112.750000	-70.730334
113.300000	-55.064077
113.850000	-58.159367
114.400000	-37.856483
114.950000	-37.317087
115.500000	-40.762315
116.050000	-43.307950
116.600000	-46.186345
117.150000	-45.238824
117.700000	-46.697475
118.250000	-55.529624
118.800000	-61.024476
119.350000	-69.840430
119.900000	-78.982161
120.450000	-76.128322
121.000000	-76.988777
121.550000	-92.834740
122.100000	-91.388945
122.650000	-88.080090
123.200000	-80.065952
123.750000	-73.151869
124.300000	-72.263113
124.850000	-68.439915
125.400000	-73.234367
125.950000	-73.077388
126.500000	-71.083658
127.050000	-71.726835
127.600000	-72.260794
128.150000	-73.351303
128.700000	-73.983137
129.250000	-74.132792
129.800000	-49.890295
130.350000	-53.446321
130.900000	-51.038239
131.450000	-48.240982
132.000000	-57.074669
132.550000	-62.206370
133.100000	-65.150183
133.650000	-66.296425
134.200000	-66.002137
134.750000	-63.751825
135.300000	-61.121164
135.850000	-62.170759
136.400000	-62.144701
136.950000	-48.245893
137.500000	-51.690217
138.050000	-61.937943
138.600000	-68.403299
139.150000	-77.640262
139.700000	-59.384495
140.250000	-66.951720
140.800000	-78.859050
141.350000	-81.080942
141.900000	-83.633266
142.450000	-85.861537
143.000000	-61.323842
143.550000	-80.312196
144.100000	-76.173423
144.650000	-76.429351
145.200000	-75.407310
145.750000	-61.569746
146.300000	-58.719464
146.850000	-64.841851
147.400000	-58.378496
147.950000	-52.470729
148.500000	-48.544046
149.050000	-53.458322
149.600000	-52.500524
150.150000	-48.672610
150.700000	-47.500264
151.250000	-45.381022
151.800000	-54.917345
152.350000	-61.106865
152.900000	-69.956613
153.450000	-74.867064
154.000000	-79.386781
154.550000	-97.109937
155.100000	-98.373407
155.650000	-97.190363
156.200000	-73.837664
156.750000	-68.221246
157.300000	-38.657960
157.850000	-44.102593
158.400000	-47.971332
158.950000	-57.949719
159.500000	-67.089621
160.050000	-68.044464
160.600000	-71.830021
161.150000	-69.208112
161.700000	-65.534128
162.250000	-53.101893
162.800000	-35.845370
163.350000	-19.221883
163.900000	-20.551509
164.450000	-39.585895
165.000000	-41.486570
165.550000	-41.921703
166.100000	-16.504800
166.650000	-19.838065
167.200000	-21.819194
167.750000	-32.737962
168.300000	-42.221073
168.850000	-51.813734
169.400000	-64.301545
169.950000	-69.674042
170.500000	-75.169239
171.050000	-72.606658
171.600000	-74.775523
172.150000	-82.062705
172.700000	-80.584819
173.250000	-75.688732
173.800000	-71.038469
174.350000	-68.321624
174.900000	-71.019003
175.450000	-71.133967
176.000000	-69.984116
176.550000	-68.976906
177.100000	-65.244720
177.650000	-64.711489
178.200000	-61.547050
178.750000	-51.867364
179.300000	-38.054977
179.850000	-28.639821
180.400000	-24.719762
180.950000	-22.248556
181.500000	4.882481
182.050000	-11.601421
182.600000	-7.789898
183.150000	-6.409581
183.700000	0.917103
184.250000	-8.123902
184.800000	-19.398232
185.350000	-24.927196
185.900000	-22.216847
186.450000	-31.502159
187.000000	-25.716100
187.550000	-29.050425
188.100000	-28.286399
188.650000	-37.806040
189.200000	-39.714750
189.750000	-41.390456
190.300000	-41.404191
190.850000	-47.421376
191.400000	-34.801515
191.950000	-59.140564
192.500000	-59.877772
193.050000	-59.466232
193.600000	-56.352738
194.150000	-49.342097
194.700000	-33.365747
195.250000	-20.260489
195.800000	-10.362023
196.350000	-4.523725
196.900000	-6.575000
197.450000	-10.153457
198.000000	-10.613751
198.550000	-12.217930
199.100000	-12.359196
199.650000	-9.576132
200.200000	-6.054765
200.750000	-10.859699
201.300000	?
201.850000	?
202.400000	-11.805912
202.950000	-14.932032
203.500000	-12.585332
204.050000	-5.144400
204.600000	-2.629712
205.150000	-1.499543
205.700000	-1.046276
206.250000	-5.330857
206.800000	-11.618239
207.350000	-23.742767
207.900000	-20.012933
208.450000	-34.514207
209.000000	-36.769312
209.550000	-45.181145
210.100000	-53.521466
210.650000	-54.269640
211.200000	-50.587774
211.750000	-47.097865
212.300000	-41.931558
212.850000	-38.602218
213.400000	-35.266569
213.950000	?
214.500000	?
215.050000	-35.622051
215.600000	-24.725330
216.150000	-23.322917
216.700000	-13.539952
217.250000	-9.545410
217.800000	-1.995928
218.350000	0.474511
218.900000	-1.375971
219.450000	-5.127380
220.000000	-5.388109
220.550000	-3.900434
221.100000	-4.344357
221.650000	-5.730121
222.200000	-11.741871
222.750000	-15.233569
223.300000	-9.708555
223.850000	-2.239900
224.400000	5.755921
224.950000	6.236537
225.500000	4.829304
226.050000	3.230675
226.600000	-8.167702
227.150000	-12.502726
227.700000	-6.491310
