This file was generated using SpermQ_Evaluator, a java application by Jan Niklas Hansen (© 2017 - 2020) (for credits see: https://github.com/IIIImaging/SpermQ_Evaluator).
Date of processing:	2021-02-15	21:12:13

This file contains the kymograph results for the parameter X:
Results Minimum:
arc length	Rabbit delta 78 heterozygote019_SpQP_spq_210215_205359
0.000000	-0.090120
0.550000	-0.502472
1.100000	-1.012079
1.650000	-0.868016
2.200000	-1.218727
2.750000	-1.368048
3.300000	-0.772081
3.850000	-0.282693
4.400000	0.230959
4.950000	0.627404
5.500000	1.132474
6.050000	1.601919
6.600000	2.437837
7.150000	2.827065
7.700000	3.227835
8.250000	2.534684
8.800000	3.968466
9.350000	3.597243
9.900000	4.518914
10.450000	4.885987
11.000000	5.209988
11.550000	5.396847
12.100000	5.553852
12.650000	5.638895
13.200000	5.525528
13.750000	5.555703
14.300000	4.837900
14.850000	4.453020
15.400000	4.064420
15.950000	3.704028
16.500000	4.052046
17.050000	4.924948
17.600000	4.066768
18.150000	3.610538
18.700000	3.443108
19.250000	3.248779
19.800000	3.146462
20.350000	3.461444
20.900000	3.086644
21.450000	2.612577
22.000000	2.230683
22.550000	1.897064
23.100000	1.328839
23.650000	1.306801
24.200000	0.808774
24.750000	0.830048
25.300000	0.348527
25.850000	-0.491092
26.400000	-0.981036
26.950000	-1.479083
27.500000	-1.561626
28.050000	-2.014546
28.600000	-2.461553
29.150000	-2.706125
29.700000	-3.209387
30.250000	-3.720570
30.800000	-4.269330
31.350000	-3.881397
31.900000	-3.572067
32.450000	-3.751852
33.000000	-3.940970
33.550000	-4.100964
34.100000	-4.260553
34.650000	-4.415520
35.200000	-4.627508
35.750000	-4.836820
36.300000	-9.502247
36.850000	-9.609659
37.400000	-10.151916
37.950000	-10.683843
38.500000	-10.932234
39.050000	-11.342335
39.600000	-11.645834
40.150000	-11.861115
40.700000	-12.243504
41.250000	-12.849932
41.800000	-13.281183
42.350000	-10.323812
42.900000	-13.975185
43.450000	-14.020202
44.000000	-14.162732
44.550000	-14.348128
45.100000	-14.431475
45.650000	-14.638621
46.200000	-7.952690
46.750000	-15.085501
47.300000	-15.620611
47.850000	-15.926410
48.400000	-13.821736
48.950000	-16.074210
49.500000	-15.783767
50.050000	-16.270975
50.600000	-16.798269
51.150000	-17.399480
51.700000	-18.014884
52.250000	-18.716183
