This file was generated using SpermQ_Evaluator, a java application by Jan Niklas Hansen (© 2017 - 2020) (for credits see: https://github.com/IIIImaging/SpermQ_Evaluator).
Date of processing:	2021-02-15	21:12:13

This file contains the kymograph results for the parameter Curv:
Results Amplitude:
arc length	Rabbit delta 78 heterozygote019_SpQP_spq_210215_205359
0.000000	0.315464
0.550000	0.298142
1.100000	0.289611
1.650000	0.255128
2.200000	0.260367
2.750000	0.241820
3.300000	0.225047
3.850000	0.215018
4.400000	0.201109
4.950000	0.190451
5.500000	0.185904
6.050000	0.184097
6.600000	0.178592
7.150000	0.176100
7.700000	0.178750
8.250000	0.175378
8.800000	0.172303
9.350000	0.171809
9.900000	0.171616
10.450000	0.179730
11.000000	0.176644
11.550000	0.178748
12.100000	0.174853
12.650000	0.173158
13.200000	0.177948
13.750000	0.170463
14.300000	0.173971
14.850000	0.174862
15.400000	0.175393
15.950000	0.175024
16.500000	0.178404
17.050000	0.174939
17.600000	0.168609
18.150000	0.169462
18.700000	0.171466
19.250000	0.169767
19.800000	0.170484
20.350000	0.164736
20.900000	0.167554
21.450000	0.160483
22.000000	0.160439
22.550000	0.159063
23.100000	0.162197
23.650000	0.157467
24.200000	0.157694
24.750000	0.158563
25.300000	0.154969
25.850000	0.158496
26.400000	0.154423
26.950000	0.154416
27.500000	0.150462
28.050000	0.148626
28.600000	0.141614
29.150000	0.143122
29.700000	0.149842
30.250000	0.145600
30.800000	0.149648
31.350000	0.145895
31.900000	0.147127
32.450000	0.140865
33.000000	0.139492
33.550000	0.159373
34.100000	0.151003
34.650000	0.145208
35.200000	0.148319
35.750000	0.138909
36.300000	0.119564
36.850000	0.121704
37.400000	0.127092
37.950000	0.117145
38.500000	0.119990
39.050000	0.127594
39.600000	0.129874
40.150000	0.133537
40.700000	0.117955
41.250000	0.127259
41.800000	0.127736
42.350000	0.111501
42.900000	0.109970
43.450000	0.134101
44.000000	0.132043
44.550000	0.132860
45.100000	0.125318
45.650000	0.133787
46.200000	0.136260
46.750000	0.140683
47.300000	0.144485
47.850000	0.151425
48.400000	0.150811
48.950000	0.148481
49.500000	0.141566
50.050000	0.139075
50.600000	0.134542
51.150000	0.129572
51.700000	0.124510
52.250000	0.132389
52.800000	0.140800
53.350000	0.143197
53.900000	0.141462
54.450000	0.136594
55.000000	0.128016
55.550000	0.127410
56.100000	0.132988
56.650000	0.129386
57.200000	0.119508
57.750000	0.115170
58.300000	0.118222
58.850000	0.126192
59.400000	0.135948
59.950000	0.143174
60.500000	0.139714
61.050000	0.141771
61.600000	0.137958
62.150000	0.139173
62.700000	0.134570
63.250000	0.135991
63.800000	0.142236
64.350000	0.122371
64.900000	0.120159
65.450000	0.108886
66.000000	0.098389
66.550000	0.106624
67.100000	0.106426
67.650000	0.106199
68.200000	0.105066
68.750000	0.120449
69.300000	0.118829
69.850000	0.118317
70.400000	0.117711
70.950000	0.124098
71.500000	0.135733
72.050000	0.135630
72.600000	0.138905
73.150000	0.128454
73.700000	0.140124
74.250000	0.138607
74.800000	0.121283
75.350000	0.128044
75.900000	0.131368
76.450000	0.134592
77.000000	0.129943
77.550000	0.121847
78.100000	0.128880
78.650000	0.125399
79.200000	0.117761
79.750000	0.110075
80.300000	0.108641
80.850000	0.112954
81.400000	0.114776
81.950000	0.111608
82.500000	0.112889
83.050000	0.117629
83.600000	0.110748
84.150000	0.112764
84.700000	0.116918
85.250000	0.114611
85.800000	0.106590
86.350000	0.102037
86.900000	0.108149
87.450000	0.089866
88.000000	0.114448
88.550000	0.111895
89.100000	0.111960
89.650000	0.107896
90.200000	0.105564
90.750000	0.104728
91.300000	0.102720
91.850000	0.088780
92.400000	0.080594
92.950000	0.086226
93.500000	0.077475
94.050000	0.089280
94.600000	0.090625
95.150000	0.096632
95.700000	0.109348
96.250000	0.108551
96.800000	0.118658
97.350000	0.119743
97.900000	0.114885
98.450000	0.115673
99.000000	0.121241
99.550000	0.125057
100.100000	0.124448
100.650000	0.120057
101.200000	0.106877
101.750000	0.115883
102.300000	0.119458
102.850000	0.117953
103.400000	0.119541
103.950000	0.122989
104.500000	0.128342
105.050000	0.133243
105.600000	0.137091
106.150000	0.120231
106.700000	0.118708
107.250000	0.110538
107.800000	0.117241
108.350000	0.102660
108.900000	0.112446
109.450000	0.102539
110.000000	0.100606
110.550000	0.093889
111.100000	0.085944
111.650000	0.076704
112.200000	0.078231
112.750000	0.089574
113.300000	0.096856
113.850000	0.109770
114.400000	0.116693
114.950000	0.115958
115.500000	0.112442
116.050000	0.116332
116.600000	0.125458
117.150000	0.129362
117.700000	0.130529
118.250000	0.100660
118.800000	0.108135
119.350000	0.111964
119.900000	0.101527
120.450000	0.105268
121.000000	0.106630
121.550000	0.104021
122.100000	0.102387
122.650000	0.096923
123.200000	0.102456
123.750000	0.104298
124.300000	0.111219
124.850000	0.107390
125.400000	0.101305
125.950000	0.085573
126.500000	0.069672
127.050000	0.083258
127.600000	0.081168
128.150000	0.099590
128.700000	0.108479
129.250000	0.104673
129.800000	0.106446
130.350000	0.101288
130.900000	0.094584
131.450000	0.104361
132.000000	0.089804
132.550000	0.096716
133.100000	0.103546
133.650000	0.111357
134.200000	0.119582
134.750000	0.111764
135.300000	0.112194
135.850000	0.125411
136.400000	0.141416
136.950000	0.122409
137.500000	0.126290
138.050000	0.135245
138.600000	0.127363
139.150000	0.098228
139.700000	0.108798
140.250000	0.109862
140.800000	0.109035
141.350000	0.107440
141.900000	0.111712
142.450000	0.100245
143.000000	0.095951
143.550000	0.086250
144.100000	0.090549
144.650000	0.082238
145.200000	0.082488
145.750000	0.090696
146.300000	0.092465
146.850000	0.098141
147.400000	0.097549
147.950000	0.103824
148.500000	0.100776
149.050000	0.125939
149.600000	0.133347
150.150000	0.135198
150.700000	0.135011
151.250000	0.127344
151.800000	0.116266
152.350000	0.108114
152.900000	0.108557
153.450000	0.102607
154.000000	0.106796
154.550000	0.105055
155.100000	0.108273
155.650000	0.101073
156.200000	0.102294
156.750000	0.094790
157.300000	0.086504
157.850000	0.085837
158.400000	0.090215
158.950000	0.086860
159.500000	0.105459
160.050000	0.093080
160.600000	0.091276
161.150000	0.084768
161.700000	0.082553
162.250000	0.084337
162.800000	0.083914
163.350000	0.098716
163.900000	0.095233
164.450000	0.111099
165.000000	0.121168
165.550000	0.121772
166.100000	0.124280
166.650000	0.126157
167.200000	0.126657
167.750000	0.105833
168.300000	0.103699
168.850000	0.096780
169.400000	0.093250
169.950000	0.083112
170.500000	0.055496
171.050000	0.053376
171.600000	0.072758
172.150000	0.072577
172.700000	0.059524
173.250000	0.063561
173.800000	0.079171
174.350000	0.050354
174.900000	0.056339
175.450000	0.059770
176.000000	0.057997
176.550000	0.055727
177.100000	0.051498
177.650000	0.050960
178.200000	0.051271
178.750000	0.053051
179.300000	0.065769
179.850000	0.080572
180.400000	0.085100
180.950000	0.094165
181.500000	0.097891
182.050000	0.096304
182.600000	0.094290
183.150000	0.086392
183.700000	0.062031
184.250000	0.007880
184.800000	0.007826
185.350000	0.014268
185.900000	0.014329
186.450000	0.026926
187.000000	0.031277
187.550000	0.026691
188.100000	0.034748
188.650000	0.026135
189.200000	0.025850
189.750000	0.012300
190.300000	0.012138
190.850000	0.006372
191.400000	0.009780
191.950000	0.005385
192.500000	0.022853
193.050000	0.020338
193.600000	0.027383
194.150000	0.031794
194.700000	0.027495
195.250000	0.011839
195.800000	0.031073
196.350000	0.032268
196.900000	0.039996
197.450000	0.041436
198.000000	0.039624
198.550000	0.021463
199.100000	0.016165
199.650000	0.014642
200.200000	0.009832
