This file was generated using SpermQ_Evaluator, a java application by Jan Niklas Hansen (© 2017 - 2020) (for credits see: https://github.com/IIIImaging/SpermQ_Evaluator).
Date of processing:	2021-02-15	21:12:13

This file contains the kymograph results for the parameter Y:
Results Amplitude:
arc length	Rabbit delta 78 heterozygote019_SpQP_spq_210215_205359
0.000000	0.180883
0.550000	0.989179
1.100000	1.914716
1.650000	2.706449
2.200000	3.417961
2.750000	4.192152
3.300000	4.848232
3.850000	5.347989
4.400000	4.876212
4.950000	5.170657
5.500000	5.114605
6.050000	3.985822
6.600000	4.172421
7.150000	3.945587
7.700000	3.261677
8.250000	3.126731
8.800000	3.396051
9.350000	4.385595
9.900000	5.477425
10.450000	6.176151
11.000000	7.199967
11.550000	8.164898
12.100000	9.134135
12.650000	10.053137
13.200000	11.003792
13.750000	11.886380
14.300000	12.984308
14.850000	13.876755
15.400000	14.749668
15.950000	15.759120
16.500000	16.492561
17.050000	17.276871
17.600000	18.248814
18.150000	19.037631
18.700000	20.051508
19.250000	21.083439
19.800000	21.734317
20.350000	22.305270
20.900000	23.263649
21.450000	23.856681
22.000000	24.779904
22.550000	24.256644
23.100000	25.298628
23.650000	26.010026
24.200000	26.974175
24.750000	27.982053
25.300000	28.877475
25.850000	29.105498
26.400000	30.962136
26.950000	31.938721
27.500000	32.138981
28.050000	34.097050
28.600000	35.066410
29.150000	34.940776
29.700000	37.097283
30.250000	37.647012
30.800000	37.199290
31.350000	38.507043
31.900000	39.389282
32.450000	39.895082
33.000000	40.069674
33.550000	40.891813
34.100000	41.607652
34.650000	42.014512
35.200000	42.869359
35.750000	43.339803
36.300000	43.967345
36.850000	44.666134
37.400000	45.375596
37.950000	46.525836
38.500000	47.397166
39.050000	48.350596
39.600000	49.163158
40.150000	49.700481
40.700000	50.689253
41.250000	51.360404
41.800000	50.806152
42.350000	53.043386
42.900000	53.451485
43.450000	53.663610
44.000000	53.914442
44.550000	54.757115
45.100000	55.649599
45.650000	54.769188
46.200000	56.978407
46.750000	57.302322
47.300000	56.752807
47.850000	53.261107
48.400000	58.543852
48.950000	59.828337
49.500000	60.905897
50.050000	63.507079
50.600000	62.699422
51.150000	62.420544
51.700000	65.841826
52.250000	66.659867
52.800000	67.256830
53.350000	68.394663
53.900000	69.282945
54.450000	69.799866
55.000000	71.004528
55.550000	71.981005
56.100000	72.878483
56.650000	73.940213
57.200000	74.928803
57.750000	75.387442
58.300000	75.727865
58.850000	75.905964
59.400000	75.977769
59.950000	75.386394
60.500000	75.295568
61.050000	75.511247
61.600000	72.347709
62.150000	79.537593
62.700000	79.878916
63.250000	80.500721
63.800000	81.354190
64.350000	82.115266
64.900000	83.078645
65.450000	82.849417
66.000000	81.658570
66.550000	85.700051
67.100000	86.476807
67.650000	87.140584
68.200000	87.758040
68.750000	88.367333
69.300000	89.104084
69.850000	89.857798
70.400000	81.116350
70.950000	81.678263
71.500000	82.679114
72.050000	83.420797
72.600000	84.230914
73.150000	85.153222
73.700000	86.121755
74.250000	87.041027
74.800000	87.958222
75.350000	89.086130
75.900000	90.087228
76.450000	91.111247
77.000000	92.296019
77.550000	93.063215
78.100000	94.299416
78.650000	95.359707
79.200000	96.345199
79.750000	96.935168
80.300000	97.357898
80.850000	97.653826
81.400000	91.761926
81.950000	98.561294
82.500000	99.250603
83.050000	99.709649
83.600000	100.577289
84.150000	101.631245
84.700000	102.939182
85.250000	104.078338
85.800000	105.129155
86.350000	106.016298
86.900000	106.824668
87.450000	107.851413
88.000000	108.758806
88.550000	109.481688
89.100000	110.348153
89.650000	110.932730
90.200000	111.626400
90.750000	112.276359
91.300000	105.897012
91.850000	113.521358
92.400000	114.147613
92.950000	114.554647
93.500000	115.757947
94.050000	113.909520
94.600000	117.020920
95.150000	117.688942
95.700000	118.181513
96.250000	116.112122
96.800000	116.818517
97.350000	120.038436
97.900000	120.207409
98.450000	121.124548
99.000000	119.116872
99.550000	119.918396
100.100000	120.846576
100.650000	121.757888
101.200000	122.592802
101.750000	124.313705
102.300000	125.598737
102.850000	126.543757
103.400000	127.719242
103.950000	128.801708
104.500000	129.006482
105.050000	130.818544
105.600000	131.815125
106.150000	132.870896
106.700000	133.717111
107.250000	134.417089
107.800000	132.930126
108.350000	135.706319
108.900000	136.327255
109.450000	134.325516
110.000000	120.228077
110.550000	135.559812
111.100000	136.188450
111.650000	136.869936
112.200000	137.604693
112.750000	138.201975
113.300000	139.077025
113.850000	143.360093
114.400000	124.770408
114.950000	125.927103
115.500000	126.750496
116.050000	127.517765
116.600000	128.363159
117.150000	146.010612
117.700000	130.390894
118.250000	131.866835
118.800000	132.490353
119.350000	149.687380
119.900000	150.346878
120.450000	134.606418
121.000000	118.130875
121.550000	118.485239
122.100000	118.764579
122.650000	119.064323
123.200000	153.829612
123.750000	154.126199
124.300000	146.807672
124.850000	154.979017
125.400000	155.189706
125.950000	147.756112
126.500000	154.788161
127.050000	156.122093
127.600000	156.516454
128.150000	156.886400
128.700000	154.772661
129.250000	149.523118
129.800000	158.685638
130.350000	159.265123
130.900000	159.805923
131.450000	160.266184
132.000000	160.737938
132.550000	161.004033
133.100000	161.226981
133.650000	161.327791
134.200000	161.385506
134.750000	161.495327
135.300000	161.502925
135.850000	161.687089
136.400000	161.693664
136.950000	161.728307
137.500000	161.656379
138.050000	162.040791
138.600000	161.817892
139.150000	131.674445
139.700000	142.566805
140.250000	141.757819
140.800000	160.958938
141.350000	161.206148
141.900000	161.633353
142.450000	161.833921
143.000000	162.023163
143.550000	162.482612
144.100000	163.356075
144.650000	163.669266
145.200000	142.500643
145.750000	165.358828
146.300000	166.002060
146.850000	166.568502
147.400000	148.580408
147.950000	168.155011
148.500000	168.643507
149.050000	169.209346
149.600000	169.799960
150.150000	170.335336
150.700000	170.809105
151.250000	171.225845
151.800000	118.174048
152.350000	171.906337
152.900000	172.215544
153.450000	172.262330
154.000000	171.546652
154.550000	170.616257
155.100000	170.355494
155.650000	168.823958
156.200000	169.978612
156.750000	169.710203
157.300000	149.217922
157.850000	169.409832
158.400000	169.219423
158.950000	169.008738
159.500000	168.787539
160.050000	120.540396
160.600000	129.221175
161.150000	128.671329
161.700000	128.075952
162.250000	127.650142
162.800000	122.807662
163.350000	127.282854
163.900000	127.183113
164.450000	121.865232
165.000000	127.513360
165.550000	127.802108
166.100000	128.074226
166.650000	128.325695
167.200000	128.485101
167.750000	117.333956
168.300000	128.924446
168.850000	129.132523
169.400000	129.441177
169.950000	129.788492
170.500000	113.023382
171.050000	113.339144
171.600000	118.104089
172.150000	118.178537
172.700000	107.074511
173.250000	114.709382
173.800000	118.203041
174.350000	115.573807
174.900000	115.909480
175.450000	116.454952
176.000000	117.066922
176.550000	117.594467
177.100000	119.051846
177.650000	119.279382
178.200000	119.313393
178.750000	119.645381
179.300000	119.877119
179.850000	120.047787
180.400000	119.364370
180.950000	120.204724
181.500000	120.384841
182.050000	120.439182
182.600000	120.521729
183.150000	120.662349
183.700000	117.825581
184.250000	84.417138
