This file was generated using SpermQ_Evaluator, a java application by Jan Niklas Hansen (© 2017 - 2020) (for credits see: https://github.com/IIIImaging/SpermQ_Evaluator).
Date of processing:	2021-02-15	21:12:13

This file contains the kymograph results for the parameter X:
Results Amplitude:
arc length	Rabbit delta 78 heterozygote019_SpQP_spq_210215_205359
0.000000	0.217436
0.550000	1.123556
1.100000	2.177477
1.650000	2.583201
2.200000	3.483890
2.750000	4.187749
3.300000	4.130733
3.850000	4.171960
4.400000	4.229813
4.950000	4.366038
5.500000	4.426471
6.050000	4.505967
6.600000	4.217887
7.150000	4.343156
7.700000	4.517163
8.250000	5.731086
8.800000	4.838387
9.350000	5.758596
9.900000	5.391439
10.450000	5.546120
11.000000	5.758086
11.550000	6.077790
12.100000	6.405204
12.650000	6.881059
13.200000	7.496885
13.750000	8.027483
14.300000	9.261646
14.850000	10.138705
15.400000	11.034068
15.950000	11.924371
16.500000	12.063919
17.050000	11.763757
17.600000	13.118122
18.150000	14.114804
18.700000	14.778122
19.250000	15.336006
19.800000	15.919944
20.350000	16.037506
20.900000	16.904969
21.450000	17.816499
22.000000	18.610753
22.550000	19.159173
23.100000	20.220975
23.650000	20.863620
24.200000	21.880639
24.750000	22.396225
25.300000	23.326970
25.850000	24.678314
26.400000	25.736190
26.950000	26.773906
27.500000	27.325191
28.050000	28.260842
28.600000	29.090749
29.150000	30.022906
29.700000	30.986559
30.250000	31.972684
30.800000	32.445918
31.350000	32.567230
31.900000	32.527661
32.450000	33.406483
33.000000	33.886391
33.550000	34.626914
34.100000	35.238601
34.650000	35.958510
35.200000	36.733612
35.750000	37.556580
36.300000	42.665586
36.850000	43.336003
37.400000	44.267980
37.950000	45.390930
38.500000	46.152186
39.050000	47.196630
39.600000	48.123912
40.150000	48.876061
40.700000	49.806774
41.250000	50.897244
41.800000	51.732527
42.350000	49.436894
42.900000	53.663581
43.450000	54.224229
44.000000	54.853006
44.550000	55.533773
45.100000	56.018992
45.650000	56.859686
46.200000	50.695401
46.750000	58.234647
47.300000	59.368856
47.850000	60.196210
48.400000	58.497692
48.950000	60.938310
49.500000	61.708400
50.050000	60.914575
50.600000	62.745871
51.150000	64.714975
51.700000	65.893212
52.250000	65.615334
52.800000	67.902805
53.350000	68.377145
53.900000	68.962387
54.450000	69.382359
55.000000	70.032953
55.550000	70.610936
56.100000	69.908109
56.650000	70.736037
57.200000	73.255925
57.750000	71.283482
58.300000	71.569700
58.850000	72.967215
59.400000	73.160282
59.950000	73.680438
60.500000	74.759274
61.050000	75.821650
61.600000	73.491545
62.150000	75.163399
62.700000	76.171107
63.250000	77.054962
63.800000	77.818369
64.350000	78.339539
64.900000	78.845940
65.450000	81.357599
66.000000	80.988366
66.550000	80.267007
67.100000	83.997931
67.650000	83.572224
68.200000	85.805727
68.750000	83.146730
69.300000	83.121850
69.850000	82.891700
70.400000	78.497970
70.950000	83.320867
71.500000	83.677376
72.050000	83.909975
72.600000	80.968054
73.150000	77.562625
73.700000	77.580889
74.250000	77.695217
74.800000	77.748645
75.350000	80.631445
75.900000	84.710127
76.450000	85.147824
77.000000	86.177965
77.550000	87.166883
78.100000	88.428236
78.650000	89.356314
79.200000	90.255727
79.750000	91.196812
80.300000	92.141671
80.850000	93.334304
81.400000	94.035792
81.950000	94.874899
82.500000	95.078720
83.050000	95.188151
83.600000	69.542123
84.150000	70.170903
84.700000	70.839333
85.250000	71.587788
85.800000	72.148989
86.350000	72.024140
86.900000	73.986626
